order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
3093,2013-02-10 17:15:00,3093,2,1,59.99,22.49
3094,2013-02-10 18:35:00,3094,1,1,49.99,19.49
3095,2013-02-10 18:57:00,3095,2,1,59.99,22.49
3096,2013-02-10 20:09:00,3096,2,1,59.99,22.49
3097,2013-02-10 21:00:00,3097,2,1,59.99,22.49
3098,2013-02-10 22:18:00,3098,2,1,59.99,22.49
3099,2013-02-10 22:25:00,3099,1,1,49.99,19.49
3100,2013-02-10 23:19:00,3100,2,1,59.99,22.49
3101,2013-02-11 00:14:00,3101,2,1,59.99,22.49
3102,2013-02-11 00:38:00,3102,2,1,59.99,22.49
3103,2013-02-11 01:15:00,3103,2,1,59.99,22.49
3104,2013-02-11 01:21:00,3104,2,1,59.99,22.49
3105,2013-02-11 02:59:00,3105,2,1,59.99,22.49
3106,2013-02-11 03:22:00,3106,1,1,49.99,19.49
3107,2013-02-11 04:01:00,3107,2,1,59.99,22.49
3108,2013-02-11 04:43:00,3108,2,1,59.99,22.49
3109,2013-02-11 05:03:00,3109,1,1,49.99,19.49
3110,2013-02-11 05:12:00,3110,1,1,49.99,19.49
3111,2013-02-11 05:35:00,3111,2,1,59.99,22.49
3112,2013-02-11 06:10:00,3112,1,1,49.99,19.49
3113,2013-02-11 06:18:00,3113,1,1,49.99,19.49
3114,2013-02-11 06:34:00,3114,2,1,59.99,22.49
3115,2013-02-11 08:36:00,3115,2,1,59.99,22.49
3116,2013-02-11 10:04:00,3116,2,1,59.99,22.49
3117,2013-02-11 10:39:00,3117,2,1,59.99,22.49
3118,2013-02-11 11:11:00,3118,1,1,49.99,19.49
3119,2013-02-11 11:20:00,3119,1,1,49.99,19.49
3120,2013-02-11 12:18:00,3120,2,1,59.99,22.49
3121,2013-02-11 12:28:00,3121,2,1,59.99,22.49
3122,2013-02-11 12:48:00,3122,1,1,49.99,19.49
3123,2013-02-11 13:59:00,3123,1,1,49.99,19.49
3124,2013-02-11 14:25:00,3124,1,1,49.99,19.49
3125,2013-02-11 15:44:00,3125,1,1,49.99,19.49
3126,2013-02-11 16:10:00,3126,1,1,49.99,19.49
3127,2013-02-11 16:13:00,3127,2,1,59.99,22.49
3128,2013-02-11 16:19:00,3128,2,1,59.99,22.49
3129,2013-02-11 17:23:00,3129,2,1,59.99,22.49
3130,2013-02-11 17:34:00,3130,2,1,59.99,22.49
3131,2013-02-11 17:44:00,3131,2,1,59.99,22.49
3132,2013-02-11 18:17:00,3132,2,1,59.99,22.49
3133,2013-02-11 19:01:00,3133,2,1,59.99,22.49
3134,2013-02-11 19:14:00,3134,2,1,59.99,22.49
3135,2013-02-11 19:22:00,3135,1,1,49.99,19.49
3136,2013-02-11 19:23:00,3136,2,1,59.99,22.49
3137,2013-02-11 19:53:00,3137,2,1,59.99,22.49
3138,2013-02-11 20:48:00,3138,2,1,59.99,22.49
3139,2013-02-11 20:51:00,3139,2,1,59.99,22.49
3140,2013-02-11 21:02:00,3140,1,1,49.99,19.49
3141,2013-02-11 22:35:00,3141,1,1,49.99,19.49
3142,2013-02-12 02:37:00,3142,2,1,59.99,22.49
3143,2013-02-12 07:05:00,3143,2,1,59.99,22.49
3144,2013-02-12 07:37:00,3144,2,1,59.99,22.49
3145,2013-02-12 09:35:00,3145,1,1,49.99,19.49
3146,2013-02-12 09:41:00,3146,2,1,59.99,22.49
3147,2013-02-12 10:01:00,3147,2,1,59.99,22.49
3148,2013-02-12 10:15:00,3148,2,1,59.99,22.49
3149,2013-02-12 11:25:00,3149,2,1,59.99,22.49
3150,2013-02-12 11:26:00,3150,1,1,49.99,19.49
3151,2013-02-12 11:46:00,3151,2,1,59.99,22.49
3152,2013-02-12 12:33:00,3152,2,1,59.99,22.49
3153,2013-02-12 12:34:00,3153,1,1,49.99,19.49
3154,2013-02-12 12:49:00,3154,2,1,59.99,22.49
3155,2013-02-12 12:51:00,3155,1,1,49.99,19.49
3156,2013-02-12 13:30:00,3156,2,1,59.99,22.49
3157,2013-02-12 13:30:00,3157,2,1,59.99,22.49
3158,2013-02-12 13:46:00,3158,1,1,49.99,19.49
3159,2013-02-12 13:56:00,3159,2,1,59.99,22.49
3160,2013-02-12 14:01:00,3160,1,1,49.99,19.49
3161,2013-02-12 14:20:00,3161,2,1,59.99,22.49
3162,2013-02-12 14:24:00,3162,1,1,49.99,19.49
3163,2013-02-12 15:56:00,3163,2,1,59.99,22.49
3164,2013-02-12 16:11:00,3164,2,1,59.99,22.49
3165,2013-02-12 16:21:00,3165,2,1,59.99,22.49
3166,2013-02-12 16:22:00,3166,2,1,59.99,22.49
3167,2013-02-12 16:39:00,3167,2,1,59.99,22.49
3168,2013-02-12 16:49:00,3168,1,1,49.99,19.49
3169,2013-02-12 17:17:00,3169,1,1,49.99,19.49
3170,2013-02-12 18:17:00,3170,1,1,49.99,19.49
3171,2013-02-12 19:06:00,3171,2,1,59.99,22.49
3172,2013-02-12 19:17:00,3172,2,1,59.99,22.49
3173,2013-02-12 20:05:00,3173,1,1,49.99,19.49
3174,2013-02-12 20:46:00,3174,2,1,59.99,22.49
3175,2013-02-12 21:22:00,3175,2,1,59.99,22.49
3176,2013-02-12 21:29:00,3176,1,1,49.99,19.49
3177,2013-02-12 21:44:00,3177,2,1,59.99,22.49
3178,2013-02-12 21:47:00,3178,1,1,49.99,19.49
3179,2013-02-13 00:32:00,3179,2,1,59.99,22.49
3180,2013-02-13 01:13:00,3180,1,1,49.99,19.49
3181,2013-02-13 03:41:00,3181,2,1,59.99,22.49
3182,2013-02-13 07:20:00,3182,2,1,59.99,22.49
3183,2013-02-13 07:27:00,3183,1,1,49.99,19.49
3184,2013-02-13 08:44:00,3184,2,1,59.99,22.49
3185,2013-02-13 09:29:00,3185,2,1,59.99,22.49
3186,2013-02-13 09:50:00,3186,2,1,59.99,22.49
3187,2013-02-13 09:53:00,3187,2,1,59.99,22.49
3188,2013-02-13 10:16:00,3188,2,1,59.99,22.49
3189,2013-02-13 11:13:00,3189,2,1,59.99,22.49
3190,2013-02-13 12:34:00,3190,2,1,59.99,22.49
3191,2013-02-13 12:41:00,3191,2,1,59.99,22.49
3192,2013-02-13 12:43:00,3192,2,1,59.99,22.49
3193,2013-02-13 12:44:00,3193,2,1,59.99,22.49
3194,2013-02-13 13:16:00,3194,2,1,59.99,22.49
3195,2013-02-13 13:38:00,3195,2,1,59.99,22.49
3196,2013-02-13 14:49:00,3196,1,1,49.99,19.49
3197,2013-02-13 14:52:00,3197,1,1,49.99,19.49
3198,2013-02-13 14:52:00,3198,1,1,49.99,19.49
3199,2013-02-13 15:19:00,3199,1,1,49.99,19.49
3200,2013-02-13 15:23:00,3200,1,1,49.99,19.49
3201,2013-02-13 15:44:00,3201,1,1,49.99,19.49
3202,2013-02-13 15:49:00,3202,1,1,49.99,19.49
3203,2013-02-13 16:07:00,3203,2,1,59.99,22.49
3204,2013-02-13 16:19:00,3204,2,1,59.99,22.49
3205,2013-02-13 17:04:00,3205,1,1,49.99,19.49
3206,2013-02-13 17:50:00,3206,2,1,59.99,22.49
3207,2013-02-13 19:43:00,3207,1,1,49.99,19.49
3208,2013-02-13 20:49:00,3208,1,1,49.99,19.49
3209,2013-02-13 21:34:00,3209,2,1,59.99,22.49
3210,2013-02-13 21:53:00,3210,2,1,59.99,22.49
3211,2013-02-13 22:06:00,3211,2,1,59.99,22.49
3212,2013-02-13 22:09:00,3212,2,1,59.99,22.49
3213,2013-02-13 23:20:00,3213,2,1,59.99,22.49
3214,2013-02-14 00:13:00,3214,2,1,59.99,22.49
3215,2013-02-14 00:19:00,3215,1,1,49.99,19.49
3216,2013-02-14 01:18:00,3216,2,1,59.99,22.49
3217,2013-02-14 03:32:00,3217,2,1,59.99,22.49
3218,2013-02-14 06:42:00,3218,2,1,59.99,22.49
3219,2013-02-14 07:30:00,3219,2,1,59.99,22.49
3220,2013-02-14 09:56:00,3220,2,1,59.99,22.49
3221,2013-02-14 10:15:00,3221,2,1,59.99,22.49
3222,2013-02-14 10:37:00,3222,1,1,49.99,19.49
3223,2013-02-14 10:53:00,3223,2,1,59.99,22.49
3224,2013-02-14 11:27:00,3224,1,1,49.99,19.49
3225,2013-02-14 11:44:00,3225,2,1,59.99,22.49
3226,2013-02-14 12:51:00,3226,2,1,59.99,22.49
3227,2013-02-14 13:10:00,3227,2,1,59.99,22.49
3228,2013-02-14 13:32:00,3228,2,1,59.99,22.49
3229,2013-02-14 14:22:00,3229,1,1,49.99,19.49
3230,2013-02-14 14:40:00,3230,2,1,59.99,22.49
3231,2013-02-14 14:41:00,3231,2,1,59.99,22.49
3232,2013-02-14 14:51:00,3232,2,1,59.99,22.49
3233,2013-02-14 14:54:00,3233,1,1,49.99,19.49
3234,2013-02-14 15:00:00,3234,2,1,59.99,22.49
3235,2013-02-14 15:01:00,3235,2,1,59.99,22.49
3236,2013-02-14 15:20:00,3236,2,1,59.99,22.49
3237,2013-02-14 15:39:00,3237,2,1,59.99,22.49
3238,2013-02-14 16:38:00,3238,1,1,49.99,19.49
3239,2013-02-14 16:44:00,3239,2,1,59.99,22.49
3240,2013-02-14 17:03:00,3240,1,1,49.99,19.49
3241,2013-02-14 17:16:00,3241,1,1,49.99,19.49
3242,2013-02-14 17:29:00,3242,2,1,59.99,22.49
3243,2013-02-14 18:34:00,3243,2,1,59.99,22.49
3244,2013-02-14 18:57:00,3244,2,1,59.99,22.49
3245,2013-02-14 19:01:00,3245,2,1,59.99,22.49
3246,2013-02-14 19:32:00,3246,1,1,49.99,19.49
3247,2013-02-14 19:38:00,3247,1,1,49.99,19.49
3248,2013-02-14 20:11:00,3248,2,1,59.99,22.49
3249,2013-02-14 20:50:00,3249,2,1,59.99,22.49
3250,2013-02-14 21:21:00,3250,2,1,59.99,22.49
3251,2013-02-14 22:37:00,3251,1,1,49.99,19.49
3252,2013-02-15 00:26:00,3252,1,1,49.99,19.49
3253,2013-02-15 03:18:00,3253,1,1,49.99,19.49
3254,2013-02-15 04:41:00,3254,1,1,49.99,19.49
3255,2013-02-15 06:23:00,3255,1,1,49.99,19.49
3256,2013-02-15 08:03:00,3256,1,1,49.99,19.49
3257,2013-02-15 09:35:00,3257,1,1,49.99,19.49
3258,2013-02-15 11:35:00,3258,1,1,49.99,19.49
3259,2013-02-15 11:48:00,3259,1,1,49.99,19.49
3260,2013-02-15 12:27:00,3260,1,1,49.99,19.49
3261,2013-02-15 12:28:00,3261,2,1,59.99,22.49
3262,2013-02-15 13:01:00,3262,1,1,49.99,19.49
3263,2013-02-15 13:18:00,3263,1,1,49.99,19.49
3264,2013-02-15 14:26:00,3264,1,1,49.99,19.49
3265,2013-02-15 14:27:00,3265,1,1,49.99,19.49
3266,2013-02-15 15:12:00,3266,2,1,59.99,22.49
3267,2013-02-15 16:05:00,3267,2,1,59.99,22.49
3268,2013-02-15 16:22:00,3268,1,1,49.99,19.49
3269,2013-02-15 18:42:00,3269,1,1,49.99,19.49
3270,2013-02-15 18:45:00,3270,2,1,59.99,22.49
3271,2013-02-15 19:03:00,3271,2,1,59.99,22.49
3272,2013-02-15 19:32:00,3272,1,1,49.99,19.49
3273,2013-02-15 20:21:00,3273,1,1,49.99,19.49
3274,2013-02-16 00:50:00,3274,1,1,49.99,19.49
3275,2013-02-16 00:56:00,3275,1,1,49.99,19.49
3276,2013-02-16 01:23:00,3276,2,1,59.99,22.49
3277,2013-02-16 02:32:00,3277,1,1,49.99,19.49
3278,2013-02-16 06:23:00,3278,1,1,49.99,19.49
3279,2013-02-16 13:09:00,3279,1,1,49.99,19.49
3280,2013-02-16 14:22:00,3280,1,1,49.99,19.49
3281,2013-02-16 14:24:00,3281,2,1,59.99,22.49
3282,2013-02-16 14:25:00,3282,1,1,49.99,19.49
3283,2013-02-16 15:35:00,3283,2,1,59.99,22.49
3284,2013-02-16 16:06:00,3284,2,1,59.99,22.49
3285,2013-02-16 17:05:00,3285,1,1,49.99,19.49
3286,2013-02-16 17:08:00,3286,1,1,49.99,19.49
3287,2013-02-16 19:03:00,3287,1,1,49.99,19.49
3288,2013-02-16 21:44:00,3288,1,1,49.99,19.49
3289,2013-02-16 22:23:00,3289,1,1,49.99,19.49
3290,2013-02-16 23:30:00,3290,1,1,49.99,19.49
3291,2013-02-16 23:31:00,3291,1,1,49.99,19.49
3292,2013-02-17 00:35:00,3292,1,1,49.99,19.49
3293,2013-02-17 01:13:00,3293,1,1,49.99,19.49
3294,2013-02-17 01:34:00,3294,1,1,49.99,19.49
3295,2013-02-17 04:36:00,3295,1,1,49.99,19.49
3296,2013-02-17 10:43:00,3296,1,1,49.99,19.49
3297,2013-02-17 19:58:00,3297,1,1,49.99,19.49
3298,2013-02-17 21:02:00,3298,1,1,49.99,19.49
3299,2013-02-17 21:03:00,3299,2,1,59.99,22.49
3300,2013-02-17 21:31:00,3300,1,1,49.99,19.49
3301,2013-02-18 01:36:00,3301,1,1,49.99,19.49
3302,2013-02-18 01:48:00,3302,1,1,49.99,19.49
3303,2013-02-18 07:22:00,3303,1,1,49.99,19.49
3304,2013-02-18 07:59:00,3304,1,1,49.99,19.49
3305,2013-02-18 12:24:00,3305,1,1,49.99,19.49
3306,2013-02-18 13:09:00,3306,1,1,49.99,19.49
3307,2013-02-18 14:45:00,3307,2,1,59.99,22.49
3308,2013-02-18 15:04:00,3308,1,1,49.99,19.49
3309,2013-02-18 15:41:00,3309,2,1,59.99,22.49
3310,2013-02-18 17:01:00,3310,1,1,49.99,19.49
3311,2013-02-18 17:47:00,3311,1,1,49.99,19.49
3312,2013-02-18 18:17:00,3312,1,1,49.99,19.49
3313,2013-02-18 23:16:00,3313,1,1,49.99,19.49
3314,2013-02-18 23:35:00,3314,1,1,49.99,19.49
3315,2013-02-19 00:15:00,3315,1,1,49.99,19.49
3316,2013-02-19 05:46:00,3316,1,1,49.99,19.49
3317,2013-02-19 07:32:00,3317,1,1,49.99,19.49
3318,2013-02-19 11:13:00,3318,1,1,49.99,19.49
3319,2013-02-19 12:53:00,3319,1,1,49.99,19.49
3320,2013-02-19 12:54:00,3320,1,1,49.99,19.49
3321,2013-02-19 13:22:00,3321,1,1,49.99,19.49
3322,2013-02-19 13:44:00,3322,1,1,49.99,19.49
3323,2013-02-19 15:20:00,3323,2,1,59.99,22.49
3324,2013-02-19 15:29:00,3324,1,1,49.99,19.49
3325,2013-02-19 16:10:00,3325,2,1,59.99,22.49
3326,2013-02-19 16:27:00,3326,1,1,49.99,19.49
3327,2013-02-19 16:38:00,3327,1,1,49.99,19.49
3328,2013-02-19 16:56:00,3328,1,1,49.99,19.49
3329,2013-02-19 22:05:00,3329,1,1,49.99,19.49
3330,2013-02-19 23:26:00,3330,1,1,49.99,19.49
3331,2013-02-20 01:43:00,3331,1,1,49.99,19.49
3332,2013-02-20 06:25:00,3332,1,1,49.99,19.49
3333,2013-02-20 08:07:00,3333,1,1,49.99,19.49
3334,2013-02-20 08:29:00,3334,1,1,49.99,19.49
3335,2013-02-20 09:02:00,3335,1,1,49.99,19.49
3336,2013-02-20 09:18:00,3336,1,1,49.99,19.49
3337,2013-02-20 11:24:00,3337,1,1,49.99,19.49
3338,2013-02-20 11:26:00,3338,2,1,59.99,22.49
3339,2013-02-20 14:03:00,3339,1,1,49.99,19.49
3340,2013-02-20 15:14:00,3340,1,1,49.99,19.49
3341,2013-02-20 17:23:00,3341,1,1,49.99,19.49
3342,2013-02-20 19:27:00,3342,1,1,49.99,19.49
3343,2013-02-20 20:31:00,3343,1,1,49.99,19.49
3344,2013-02-20 21:03:00,3344,1,1,49.99,19.49
3345,2013-02-20 22:45:00,3345,1,1,49.99,19.49
3346,2013-02-21 00:13:00,3346,1,1,49.99,19.49
3347,2013-02-21 07:37:00,3347,1,1,49.99,19.49
3348,2013-02-21 08:22:00,3348,1,1,49.99,19.49
3349,2013-02-21 12:16:00,3349,1,1,49.99,19.49
3350,2013-02-21 12:19:00,3350,1,1,49.99,19.49
3351,2013-02-21 12:29:00,3351,1,1,49.99,19.49
3352,2013-02-21 12:30:00,3352,1,1,49.99,19.49
3353,2013-02-21 13:55:00,3353,1,1,49.99,19.49
3354,2013-02-21 14:31:00,3354,1,1,49.99,19.49
3355,2013-02-21 16:03:00,3355,1,1,49.99,19.49
3356,2013-02-21 16:29:00,3356,1,1,49.99,19.49
3357,2013-02-21 16:30:00,3357,1,1,49.99,19.49
3358,2013-02-21 17:19:00,3358,1,1,49.99,19.49
3359,2013-02-21 19:42:00,3359,1,1,49.99,19.49
3360,2013-02-21 22:00:00,3360,1,1,49.99,19.49
3361,2013-02-21 23:21:00,3361,1,1,49.99,19.49
3362,2013-02-21 23:59:00,3362,1,1,49.99,19.49
3363,2013-02-22 00:12:00,3363,1,1,49.99,19.49
3364,2013-02-22 02:41:00,3364,1,1,49.99,19.49
3365,2013-02-22 02:43:00,3365,1,1,49.99,19.49
3366,2013-02-22 09:08:00,3366,1,1,49.99,19.49
3367,2013-02-22 10:41:00,3367,2,1,59.99,22.49
3368,2013-02-22 11:58:00,3368,1,1,49.99,19.49
3369,2013-02-22 12:44:00,3369,1,1,49.99,19.49
3370,2013-02-22 13:56:00,3370,1,1,49.99,19.49
3371,2013-02-22 13:56:00,3371,1,1,49.99,19.49
3372,2013-02-22 15:28:00,3372,1,1,49.99,19.49
3373,2013-02-22 15:29:00,3373,1,1,49.99,19.49
3374,2013-02-22 15:33:00,3374,2,1,59.99,22.49
3375,2013-02-22 16:17:00,3375,1,1,49.99,19.49
3376,2013-02-22 16:46:00,3376,2,1,59.99,22.49
3377,2013-02-22 17:17:00,3377,1,1,49.99,19.49
3378,2013-02-22 19:50:00,3378,1,1,49.99,19.49
3379,2013-02-22 19:56:00,3379,1,1,49.99,19.49
3380,2013-02-23 04:34:00,3380,1,1,49.99,19.49
3381,2013-02-23 08:34:00,3381,1,1,49.99,19.49
3382,2013-02-23 09:36:00,3382,1,1,49.99,19.49
3383,2013-02-23 10:19:00,3383,1,1,49.99,19.49
3384,2013-02-23 14:35:00,3384,1,1,49.99,19.49
3385,2013-02-23 14:58:00,3385,1,1,49.99,19.49
3386,2013-02-23 16:40:00,3386,1,1,49.99,19.49
3387,2013-02-23 17:48:00,3387,1,1,49.99,19.49
3388,2013-02-23 17:59:00,3388,1,1,49.99,19.49
3389,2013-02-24 00:18:00,3389,1,1,49.99,19.49
3390,2013-02-24 04:09:00,3390,1,1,49.99,19.49
3391,2013-02-24 09:50:00,3391,1,1,49.99,19.49
3392,2013-02-24 11:03:00,3392,1,1,49.99,19.49
3393,2013-02-24 18:47:00,3393,1,1,49.99,19.49
3394,2013-02-24 22:00:00,3394,1,1,49.99,19.49
3395,2013-02-24 22:35:00,3395,1,1,49.99,19.49
3396,2013-02-24 23:13:00,3396,1,1,49.99,19.49
3397,2013-02-25 06:51:00,3397,1,1,49.99,19.49
3398,2013-02-25 08:00:00,3398,1,1,49.99,19.49
3399,2013-02-25 08:30:00,3399,1,1,49.99,19.49
3400,2013-02-25 09:10:00,3400,1,1,49.99,19.49
3401,2013-02-25 11:58:00,3401,2,1,59.99,22.49
3402,2013-02-25 12:32:00,3402,1,1,49.99,19.49
3403,2013-02-25 12:56:00,3403,1,1,49.99,19.49
3404,2013-02-25 13:14:00,3404,1,1,49.99,19.49
3405,2013-02-25 13:28:00,3405,1,1,49.99,19.49
3406,2013-02-25 14:33:00,3406,1,1,49.99,19.49
3407,2013-02-25 14:55:00,3407,1,1,49.99,19.49
3408,2013-02-25 15:47:00,3408,2,1,59.99,22.49
3409,2013-02-25 15:52:00,3409,1,1,49.99,19.49
3410,2013-02-25 16:15:00,3410,2,1,59.99,22.49
3411,2013-02-25 16:35:00,3411,1,1,49.99,19.49
3412,2013-02-25 16:50:00,3412,1,1,49.99,19.49
3413,2013-02-25 19:01:00,3413,2,1,59.99,22.49
3414,2013-02-25 20:10:00,3414,1,1,49.99,19.49
3415,2013-02-25 22:36:00,3415,1,1,49.99,19.49
3416,2013-02-26 03:44:00,3416,1,1,49.99,19.49
3417,2013-02-26 04:23:00,3417,1,1,49.99,19.49
3418,2013-02-26 08:59:00,3418,2,1,59.99,22.49
3419,2013-02-26 09:56:00,3419,1,1,49.99,19.49
3420,2013-02-26 11:31:00,3420,2,1,59.99,22.49
3421,2013-02-26 11:54:00,3421,1,1,49.99,19.49
3422,2013-02-26 12:42:00,3422,1,1,49.99,19.49
3423,2013-02-26 14:53:00,3423,1,1,49.99,19.49
3424,2013-02-26 15:21:00,3424,1,1,49.99,19.49
3425,2013-02-26 16:12:00,3425,1,1,49.99,19.49
3426,2013-02-26 18:46:00,3426,1,1,49.99,19.49
3427,2013-02-26 19:59:00,3427,1,1,49.99,19.49
3428,2013-02-26 20:56:00,3428,1,1,49.99,19.49
3429,2013-02-26 21:50:00,3429,2,1,59.99,22.49
3430,2013-02-27 00:36:00,3430,1,1,49.99,19.49
3431,2013-02-27 01:14:00,3431,2,1,59.99,22.49
3432,2013-02-27 01:39:00,3432,1,1,49.99,19.49
3433,2013-02-27 09:09:00,3433,1,1,49.99,19.49
3434,2013-02-27 09:33:00,3434,2,1,59.99,22.49
3435,2013-02-27 10:28:00,3435,1,1,49.99,19.49
3436,2013-02-27 10:28:00,3436,1,1,49.99,19.49
3437,2013-02-27 11:22:00,3437,1,1,49.99,19.49
3438,2013-02-27 12:43:00,3438,1,1,49.99,19.49
3439,2013-02-27 12:47:00,3439,1,1,49.99,19.49
3440,2013-02-27 14:05:00,3440,1,1,49.99,19.49
3441,2013-02-27 14:49:00,3441,2,1,59.99,22.49
3442,2013-02-27 16:29:00,3442,1,1,49.99,19.49
3443,2013-02-27 16:52:00,3443,1,1,49.99,19.49
3444,2013-02-27 18:07:00,3444,1,1,49.99,19.49
3445,2013-02-27 18:46:00,3445,1,1,49.99,19.49
3446,2013-02-27 22:14:00,3446,1,1,49.99,19.49
3447,2013-02-27 22:25:00,3447,1,1,49.99,19.49
3448,2013-02-28 02:35:00,3448,1,1,49.99,19.49
3449,2013-02-28 04:19:00,3449,1,1,49.99,19.49
3450,2013-02-28 04:31:00,3450,1,1,49.99,19.49
3451,2013-02-28 05:32:00,3451,1,1,49.99,19.49
3452,2013-02-28 06:42:00,3452,1,1,49.99,19.49
3453,2013-02-28 09:31:00,3453,2,1,59.99,22.49
3454,2013-02-28 11:05:00,3454,1,1,49.99,19.49
3455,2013-02-28 12:41:00,3455,1,1,49.99,19.49
3456,2013-02-28 12:43:00,3456,2,1,59.99,22.49
3457,2013-02-28 12:54:00,3457,2,1,59.99,22.49
3458,2013-02-28 13:01:00,3458,2,1,59.99,22.49
3459,2013-02-28 13:45:00,3459,1,1,49.99,19.49
3460,2013-02-28 13:47:00,3460,1,1,49.99,19.49
3461,2013-02-28 13:54:00,3461,2,1,59.99,22.49
3462,2013-02-28 15:40:00,3462,1,1,49.99,19.49
3463,2013-02-28 15:41:00,3463,1,1,49.99,19.49
3464,2013-02-28 15:57:00,3464,1,1,49.99,19.49
3465,2013-02-28 17:11:00,3465,1,1,49.99,19.49
3466,2013-02-28 17:47:00,3466,1,1,49.99,19.49
3467,2013-02-28 18:10:00,3467,1,1,49.99,19.49
3468,2013-02-28 18:11:00,3468,1,1,49.99,19.49
3469,2013-02-28 19:45:00,3469,1,1,49.99,19.49
3470,2013-02-28 20:02:00,3470,1,1,49.99,19.49
3471,2013-02-28 20:59:00,3471,1,1,49.99,19.49
3472,2013-02-28 21:27:00,3472,1,1,49.99,19.49
3473,2013-02-28 22:27:00,3473,2,1,59.99,22.49
3474,2013-02-28 23:21:00,3474,1,1,49.99,19.49
3475,2013-03-01 05:24:00,3475,2,1,59.99,22.49
3476,2013-03-01 11:00:00,3476,1,1,49.99,19.49
3477,2013-03-01 12:44:00,3477,1,1,49.99,19.49
3478,2013-03-01 14:41:00,3478,1,1,49.99,19.49
3479,2013-03-01 16:15:00,3479,1,1,49.99,19.49
3480,2013-03-01 18:08:00,3480,1,1,49.99,19.49
3481,2013-03-01 18:41:00,3481,1,1,49.99,19.49
3482,2013-03-01 19:15:00,3482,1,1,49.99,19.49
3483,2013-03-02 04:30:00,3483,1,1,49.99,19.49
3484,2013-03-02 22:18:00,3484,1,1,49.99,19.49
3485,2013-03-02 22:20:00,3485,2,1,59.99,22.49
3486,2013-03-02 23:56:00,3486,1,1,49.99,19.49
3487,2013-03-03 01:49:00,3487,1,1,49.99,19.49
3488,2013-03-03 02:09:00,3488,1,1,49.99,19.49
3489,2013-03-03 09:51:00,3489,1,1,49.99,19.49
3490,2013-03-03 15:25:00,3490,1,1,49.99,19.49
3491,2013-03-03 17:32:00,3491,1,1,49.99,19.49
3492,2013-03-03 17:43:00,3492,1,1,49.99,19.49
3493,2013-03-03 18:02:00,3493,1,1,49.99,19.49
3494,2013-03-03 18:22:00,3494,1,1,49.99,19.49
3495,2013-03-03 20:17:00,3495,1,1,49.99,19.49
3496,2013-03-03 22:19:00,3496,1,1,49.99,19.49
3497,2013-03-04 05:48:00,3497,1,1,49.99,19.49
3498,2013-03-04 07:40:00,3498,1,1,49.99,19.49
3499,2013-03-04 08:26:00,3499,2,1,59.99,22.49
3500,2013-03-04 12:16:00,3500,1,1,49.99,19.49
3501,2013-03-04 13:12:00,3501,1,1,49.99,19.49
3502,2013-03-04 13:30:00,3502,1,1,49.99,19.49
3503,2013-03-04 13:49:00,3503,2,1,59.99,22.49
3504,2013-03-04 13:50:00,3504,2,1,59.99,22.49
3505,2013-03-04 14:15:00,3505,1,1,49.99,19.49
3506,2013-03-04 16:28:00,3506,1,1,49.99,19.49
3507,2013-03-04 16:51:00,3507,2,1,59.99,22.49
3508,2013-03-04 19:08:00,3508,1,1,49.99,19.49
3509,2013-03-04 19:38:00,3509,1,1,49.99,19.49
3510,2013-03-04 19:45:00,3510,1,1,49.99,19.49
3511,2013-03-04 22:32:00,3511,2,1,59.99,22.49
3512,2013-03-04 23:00:00,3512,1,1,49.99,19.49
3513,2013-03-04 23:15:00,3513,1,1,49.99,19.49
3514,2013-03-05 01:11:00,3514,1,1,49.99,19.49
3515,2013-03-05 05:24:00,3515,1,1,49.99,19.49
3516,2013-03-05 09:45:00,3516,2,1,59.99,22.49
3517,2013-03-05 10:58:00,3517,1,1,49.99,19.49
3518,2013-03-05 11:21:00,3518,1,1,49.99,19.49
3519,2013-03-05 11:26:00,3519,2,1,59.99,22.49
3520,2013-03-05 12:20:00,3520,1,1,49.99,19.49
3521,2013-03-05 12:48:00,3521,1,1,49.99,19.49
3522,2013-03-05 13:42:00,3522,1,1,49.99,19.49
3523,2013-03-05 14:14:00,3523,1,1,49.99,19.49
3524,2013-03-05 16:47:00,3524,1,1,49.99,19.49
3525,2013-03-05 16:52:00,3525,1,1,49.99,19.49
3526,2013-03-05 17:04:00,3526,1,1,49.99,19.49
3527,2013-03-05 23:28:00,3527,1,1,49.99,19.49
3528,2013-03-05 23:53:00,3528,1,1,49.99,19.49
3529,2013-03-06 00:41:00,3529,2,1,59.99,22.49
3530,2013-03-06 00:51:00,3530,1,1,49.99,19.49
3531,2013-03-06 00:51:00,3531,1,1,49.99,19.49
3532,2013-03-06 01:49:00,3532,2,1,59.99,22.49
3533,2013-03-06 06:02:00,3533,1,1,49.99,19.49
3534,2013-03-06 06:26:00,3534,2,1,59.99,22.49
3535,2013-03-06 10:37:00,3535,1,1,49.99,19.49
3536,2013-03-06 10:45:00,3536,1,1,49.99,19.49
3537,2013-03-06 11:25:00,3537,1,1,49.99,19.49
3538,2013-03-06 12:38:00,3538,1,1,49.99,19.49
3539,2013-03-06 13:55:00,3539,2,1,59.99,22.49
3540,2013-03-06 15:32:00,3540,1,1,49.99,19.49
3541,2013-03-06 16:03:00,3541,1,1,49.99,19.49
3542,2013-03-06 16:35:00,3542,2,1,59.99,22.49
